,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga, 239858977, 24147592, Gotaga, 497451, live, FR GOTAGA ► FIGHT FIGHT FIGHT ! , 6821, 2019-11-29T20 41 27Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_gotaga-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
2,Domingo,,,,,,,,,,,
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche,,,,,,,,,,,
7,JLTomy, 239514369, 155601320, JLTomy, 32982, live, JL TOMA - Said Meyer va devenir le meilleur ! (Twitter @PrismTomy) !video !sponsor, 7647, 2019-11-29T19 50 26Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jltomy-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
8,ZeratoR, 239507569, 41719107, ZeratoR, 32399, live, Dreamhack Winter   Indyspensable, 22174, 2019-11-29T19 49 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_zerator-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear,,,,,,,,,,,
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 236598785, 147337432, lestream, 417752, live, LA MUSIQUE avec la team matin | lestream, 3738, 2019-11-29T05 46 11Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec, 238713937, 31813025, BruceGrannec, 512804, live, FUT CHAMPIONS / PACKS BLACK FRIDAY / GIVEAWAYS !, 4662, 2019-11-29T17 50 07Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_brucegrannec-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4, 238438865, 55828551, CYRILmp4, 497440, live, À LA GUERRE avec ScokSC2 & co, 989, 2019-11-29T17 03 15Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_cyrilmp4-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
