,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive, 235062753, 52130765, Squeezielive, 512086, live, Squeezie ► La grosse soirée Viewers par Coca-Cola ! (ft. Locklear Doigby etvous), 27827, 2019-11-28T18 57 37Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_squeezielive-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
1,Gotaga,,,,,,,,,,,
2,Domingo, 235138097, 40063341, Domingo, 509667, live, (CAUCHEMAR) EN CUISINE avec Anil ! Spécial Pizza 🍕 , 10036, 2019-11-28T19 07 35Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_domingo-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche,,,,,,,,,,,
7,JLTomy,,,,,,,,,,,
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear, 36311011664, 137347549, Locklear, 509658, live, NARCOTIBASS AVEC SQUEEZIE ET DOIGBY, 4260, 2019-11-28T19 03 54Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 232578209, 147337432, lestream, 497248, live, CLUB YU-GI-OH | lestream, 3798, 2019-11-28T05 46 09Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec, 235111217, 31813025, BruceGrannec, 512804, live, DRAFT ! , 3411, 2019-11-28T19 03 42Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_brucegrannec-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 233617265, 174955366, Solary, 21779, live, LA MANATARD EN DUOQ POUR DES COMBOS S10 DE FOLIES!!! ILS SONT SI FOU AVEC LEURS COMBOS DE FOUS C4EST FOU!!!, 3595, 2019-11-28T14 32 53Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 232860321, 198506129, SolaryFortnite, 33214, live, GOODNITE CUP AIRWAKS / HUNTER , 6517, 2019-11-28T09 52 34Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx, 235195041, 83727379, iProMx, 32982, live, DAVID FLASH EST OU ? KEN LA VRAI FIN ?! GTAV RP, 3614, 2019-11-28T19 16 29Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ipromx-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_,,,,,,,,,,,
31,YoMax,,,,,,,,,,,
32,FantaBobShow,,,,,,,,,,,
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast, 235012177, 94435040, AlphaCast, 71375, live, Oversquad space exploration. (ça tourne mal), 1957, 2019-11-28T18 49 54Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_alphacast-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
38,Doigby, 235136241, 25454398, Doigby, 512086, live, DOIGBY 👊 - LE JEUDI ENTRE AMIS ! , 473, 2019-11-28T19 07 20Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_doigby-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate, 233745537, 77452537, Alderiate, 29307, live, BSC - Gladiateur corrompu utilisant une HeadHunter grindingduLVL98jusqueouaipenviron, 2047, 2019-11-28T15 03 40Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_alderiate-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 b157e8d6-b7ba-49f4-836f-09886c072f1f
44,Mushway,,,,,,,,,,,
45,AntoineDanielLive,,,,,,,,,,,
