,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga, 272693633, 24147592, Gotaga, 497451, live, FR GOTAGA ►  RANKED POKEMON ! #FuckMimiqui, 6161, 2019-12-07T10 29 41Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_gotaga-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
2,Domingo,,,,,,,,,,,
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche,,,,,,,,,,,
7,JLTomy,,,,,,,,,,,
8,ZeratoR, 273953617, 41719107, ZeratoR, 509663, live," ""Marathon caritatif jusquà 2h du matin pour lassociation ANYMAL""", 12823, 2019-12-07T15 01 34Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_zerator-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv, 273951201, 28575692, mistermv, 509663, live, (FR) ANYMAL - Récolte de dons pour les ZANIMOS, 5222, 2019-12-07T15 01 10Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mistermv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
11,Locklear,,,,,,,,,,,
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 272470401, 147337432, lestream, 509663, live," ""EN AVANT LE-SPOIR - Téléthon Gaming | lestream""", 2442, 2019-12-07T09 14 51Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec,,,,,,,,,,,
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 272324417, 174955366, Solary, 21779, live, MIDI CHAPI GM 555LP, 5942, 2019-12-07T08 03 47Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 273889393, 198506129, SolaryFortnite, 33214, live, FNCS HEAT 3 KINSTAAR HUNTER CAST PAR NIKOF AIRWAKS (4min de délai), 12815, 2019-12-07T14 50 53Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx,,,,,,,,,,,
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_,,,,,,,,,,,
31,YoMax, 273915473, 74391737, YoMax, 512804, live, FUT CHAMPIONS AVEC R9 !!!, 1091, 2019-12-07T14 55 23Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_yomax-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
32,FantaBobShow,,,,,,,,,,,
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast, 273956145, 94435040, AlphaCast, 509658, live, ANYMAL ! Marathon caritatif !, 812, 2019-12-07T15 01 57Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_alphacast-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 69318d09-f132-4853-b4b6-09a0580f7092
38,Doigby,,,,,,,,,,,
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate,,,,,,,,,,,
44,Mushway,,,,,,,,,,,
45,AntoineDanielLive, 273943281, 135468063, AntoineDanielLive, 509663, live, ANYMAL - Stream Caritatif pour la cause animale de 16h à 2h du matin quelledignité, 1597, 2019-12-07T14 59 59Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_antoinedaniellive-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
46,SolaryHS, 272192289, 416031592, SolaryHS, 138585, live, FR Vinz fait une review à 15h00 !, 2888, 2019-12-07T05 58 59Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryhs-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
47,Shaunz,,,,,,,,,,,
48,shoxieJESUSS,,,,,,,,,,,
49,Liberto,,,,,,,,,,,
50,XEWER, 273790177, 88524154, XEWER, 33214, live, XEWER PP DUO AVEC DECYPTOS PUIS CAST FNCS HEAT 3  | OUBLIEZ PAS LE CODE XEWER| !24h  | OUBLIEZ PAS LE CODE XEWER, 1605, 2019-12-07T14 32 13Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_xewer-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
51,WarcraftFR,,,,,,,,,,,
52,lequipefr, 272521057, 237870645, lequipefr, 32399, live, ENC Winter 2019 en direct - Phase Finale à la Maximus Cup , 26, 2019-12-07T09 33 45Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lequipefr-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 1eba3cfe-51cc-460a-8259-bc8bb987f904
53,LeBouseuh,,,,,,,,,,,
54,JeelTV, 273898785, 114119743, JeelTV, 509663, live, FR ÉVÉNEMENT ANYMAL !, 1776, 2019-12-07T14 52 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jeeltv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
55,1PVCS,,,,,,,,,,,
56,PrimeTimeFut,,,,,,,,,,,
57,MasterSnakou,,,,,,,,,,,
58,Corobizar,,,,,,,,,,,
59,lyonesportFT,,,,,,,,,,,
60,Crocodyle_lol,,,,,,,,,,,
61,Mickalow, 272256193, 30709418, Mickalow, 21779, live, MICKALOW / YesLife, 640, 2019-12-07T07 11 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mickalow-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
62,At0mium,,,,,,,,,,,
63,Rainbow6FR, 272288321, 232300705, Rainbow6FR, 460630, live, OGA PIT Minor avec Swish & Frenchi ! , 921, 2019-12-07T07 38 49Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_rainbow6fr-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
64,Maghla, 273892561, 131215608, Maghla, 509663, live," ""Marathon caritatif jusquà 2h - ANYMAL | !don !anymal""", 1307, 2019-12-07T14 51 25Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_maghla-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
65,TwitchFR,,,,,,,,,,,
66,Oliechhs,,,,,,,,,,,
67,Bennnzz,,,,,,,,,,,
68,Mastu,,,,,,,,,,,
69,OgamingSC2, 272748129, 71852806, OgamingSC2, 490422, live, NW2019 - CAN vs KR + FR vs GER  Rediffusion, 367, 2019-12-07T10 45 26Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ogamingsc2-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
70,nayte,,,,,,,,,,,
71,Teeqzy_,,,,,,,,,,,
72,RiotGamesFR,,,,,,,,,,,
73,aypierre, 273893073, 29753247, aypierre, 509663, live, Anymal !anymal !don !tshirt, 747, 2019-12-07T14 51 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_aypierre-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
74,Kenb0gard,,,,,,,,,,,
75,MrRemxTV,,,,,,,,,,,
76,GoBGG,,,,,,,,,,,
77,SkyrrozTV,,,,,,,,,,,
78,JLPRINCE_,,,,,,,,,,,
79,TheGuill84,,,,,,,,,,,
80,AdzTV, 274010657, 170547313, AdzTV, 33214, live, Vitality Adz - FNCS HEAT #3 !!!!!!!!, 658, 2019-12-07T15 11 05Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_adztv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
81,Clique_TV_Stream,,,,,,,,,,,
82,JLMeilleurArab,,,,,,,,,,,
83,Kaydop, 273666257, 63675549, Kaydop, 30921, live, Bootcamp au Stade de France | 2000 subs = 1 stream 7h only english , 1613, 2019-12-07T14 09 15Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_kaydop-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 1eba3cfe-51cc-460a-8259-bc8bb987f904
84,Zydar,,,,,,,,,,,
85,JLFakemonster,,,,,,,,,,,
86,jvtv,,,,,,,,,,,
87,Garryschool,,,,,,,,,,,
88,HumilityFR,,,,,,,,,,,
89,Bidule,,,,,,,,,,,
90,lyonesportLoL,,,,,,,,,,,
91,SonixPROD_TV,,,,,,,,,,,
92,NBK,,,,,,,,,,,
93,Anil,,,,,,,,,,,
94,Chrales,,,,,,,,,,,
95,MrBboy45,,,,,,,,,,,
96,Tonton,,,,,,,,,,,
97,MinosTV_,,,,,,,,,,,
98,idrizlabasefc,,,,,,,,,,,
99,ultimatefightingfr,,,,,,,,,,,
