,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga, 284772529, 24147592, Gotaga, 490438, live, FR GOTAGA ► Soirée Multigaming avec MisterMV & Maghla, 28309, 2019-12-09T19 06 29Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_gotaga-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
2,Domingo, 284292961, 40063341, Domingo, 509658, live, BONSOOOOIR, 7966, 2019-12-09T17 54 36Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_domingo-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
3,TheKAIRI78, 284683249, 26144032, TheKAIRI78, 32982, live, GTA RP   COURSE POURSUITE, 6409, 2019-12-09T18 54 55Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_thekairi78-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 ff56eeeb-99ed-4a60-93fc-0b3f05d8661e
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche, 284051361, 50795214, Sardoche, 492535, live, SARDOCHE - CHAPITRE 6 ENFIN - (Jeudi  God Of War), 2965, 2019-12-09T17 15 29Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_sardoche-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
7,JLTomy, 285074449, 155601320, JLTomy, 32982, live, JL TOMA - Said & sa bande en ville ! FlashLand (Twitter @PrismTomy) !video !quersus !sponsor, 5872, 2019-12-09T19 52 59Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jltomy-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear, 36383636176, 137347549, Locklear, 490377, live, LE RETOUR EN DOUBLE ENCLENCHAGE, 4893, 2019-12-09T19 32 02Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 282178609, 147337432, lestream, 417752, live, HOUSE OF SPORTS | LeStream, 3175, 2019-12-09T05 36 05Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec, 284369825, 31813025, BruceGrannec, 512804, live, DRAFT ! , 3844, 2019-12-09T18 05 26Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_brucegrannec-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 282289169, 174955366, Solary, 21779, live, WAKZ EN DUOQ AVEC TIOO   THEO EST DOS AU MUR ILESTACTUELLEMENTMASTER0LP VENEZSURLELIVEJEVAISLEINTCOMMEJAMAIS VIVELEDIAMANT, 6028, 2019-12-09T07 52 57Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
