,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga,,,,,,,,,,,
2,Domingo,,,,,,,,,,,
3,TheKAIRI78, 301432193, 26144032, TheKAIRI78, 32982, live, JE QUITTE LA POLICE LSPD, 5156, 2019-12-13T18 47 04Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_thekairi78-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 ff56eeeb-99ed-4a60-93fc-0b3f05d8661e
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche, 300771569, 50795214, Sardoche, 6369, live, SARDOCHE - GOD OF WAR   Max. Dif. - DAY 1 (No Spoilers), 7347, 2019-12-13T16 59 49Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_sardoche-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
7,JLTomy,,,,,,,,,,,
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear, 36409160608, 137347549, Locklear, 490377, live, PRO GAMING BOOMER, 6469, 2019-12-13T19 16 55Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream,,,,,,,,,,,
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec, 301352753, 31813025, BruceGrannec, 503446, live," ""LA GUEZ DE LESPACE !""", 1950, 2019-12-13T18 34 06Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_brucegrannec-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 298842081, 174955366, Solary, 21779, live, RUSH MASSIF PRESAISON 2000€ | Marathon unranked to master (1 semaine) !rush !rank, 5912, 2019-12-13T05 14 20Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite,,,,,,,,,,,
24,Jirayalecochon,,,,,,,,,,,
25,iProMx,,,,,,,,,,,
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_, 302624273, 115695918, RocKy_, 512804, live, 6 VICTOIRES EN FUTCHAMPIONS POUR LE TIFO GOLDEN GOAT, 2484, 2019-12-13T21 50 10Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_rocky_-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
31,YoMax,,,,,,,,,,,
32,FantaBobShow,,,,,,,,,,,
33,RebeuDeter,,,,,,,,,,,
34,robert87000, 302566449, 70915697, robert87000, 512804, live, PACK OPENING TOTY NOMINE + SIMON FUTMAS/  FIFA 20, 3085, 2019-12-13T21 39 01Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_robert87000-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
35,Kamet0, 302521633, 27115917, Kamet0, 30028, live, RAGNARK KEBIR - I NEVER LOSE. EITHER I WIN OR LEARN ! #SANG #SWORD #ALDERIATE #GWARF #B2B #SKYRIM (!prime), 2564, 2019-12-13T21 30 35Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_kamet0-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast,,,,,,,,,,,
38,Doigby,,,,,,,,,,,
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate, 301889633, 77452537, Alderiate, 29307, live, MSC - Début de ligue en vocal avec Rhobalas MarexetPandore, 3016, 2019-12-13T19 52 37Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_alderiate-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 b157e8d6-b7ba-49f4-836f-09886c072f1f 2a14b52e-d459-4c92-be11-5d86b898f6b6
