,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga, 279020097, 24147592, Gotaga, 497451, live, FR GOTAGA ►  ROAD TO TOP 1000 !!! RANKED POKEMON ! #FuckMimiqui, 8503, 2019-12-08T14 33 19Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_gotaga-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
2,Domingo,,,,,,,,,,,
3,TheKAIRI78, 280671761, 26144032, TheKAIRI78, 32982, live, GTA RP   LE BUS SCOLAIRE, 9355, 2019-12-08T18 59 10Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_thekairi78-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 ff56eeeb-99ed-4a60-93fc-0b3f05d8661e
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche, 274990465, 50795214, Sardoche, 492535, live, SARDOCHE - 24h sur le même niveau oui., 4073, 2019-12-07T17 59 34Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_sardoche-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
7,JLTomy,,,,,,,,,,,
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear,,,,,,,,,,,
12,Xari, 280593985, 88301612, Xari, 488190, live, Soirée Poker ! React APRES !react !4g, 2365, 2019-12-08T18 47 34Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_xari-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
13,FortniteFR,,,,,,,,,,,
14,lestream, 277669073, 147337432, lestream, 417752, live," ""REDIFF LES PIXELS DOR | LeStream""", 1958, 2019-12-08T09 28 54Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec, 280401281, 31813025, BruceGrannec, 512804, live, FUT CHAMPIONS !, 4663, 2019-12-08T18 17 16Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_brucegrannec-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4,,,,,,,,,,,
22,Solary, 278957409, 174955366, Solary, 488190, live, TOURNOI VIEWERS WINAMAX AVEC JBZZ CAELAN VINZ, 2910, 2019-12-08T14 22 10Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 280849825, 198506129, SolaryFortnite, 33214, live, Finale FNCS Squad 1M$   NAE CAST YOSHI, 7682, 2019-12-08T19 24 45Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx,,,,,,,,,,,
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_,,,,,,,,,,,
31,YoMax,,,,,,,,,,,
32,FantaBobShow, 280080321, 29188740, FantaBobShow, 461529, live," ""ON DESCEND NOTRE VERRE DUNE TRAITE !!! Va-Ha11-A !!!!!""", 2025, 2019-12-08T17 29 54Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_fantabobshow-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast, 280646513, 94435040, AlphaCast, 488552, live, Big brain plays only !newvideo, 3370, 2019-12-08T18 55 38Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_alphacast-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 69318d09-f132-4853-b4b6-09a0580f7092
38,Doigby, 279405217, 25454398, Doigby, 33214, live, DOIGBY - FINALE DE LA SAISON FNCS !!! 🔥, 5474, 2019-12-08T15 38 27Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_doigby-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate,,,,,,,,,,,
44,Mushway,,,,,,,,,,,
45,AntoineDanielLive,,,,,,,,,,,
46,SolaryHS, 277570497, 416031592, SolaryHS, 138585, live, Oliech   TOP 1 EU smurf NA, 4406, 2019-12-08T08 49 30Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryhs-widthxheight.jpg, 7f613168-c2fb-48f7-948b-a51aa8fd53d0 6f655045-9989-4ef7-8f85-1edcec42d648
47,Shaunz,,,,,,,,,,,
48,shoxieJESUSS,,,,,,,,,,,
49,Liberto,,,,,,,,,,,
50,XEWER, 279570305, 88524154, XEWER, 33214, live, XEWER PP DUO AVEC DECYPTOS    |  !24h  | OUBLIEZ PAS LE CODE XEWER, 2508, 2019-12-08T16 05 58Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_xewer-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
51,WarcraftFR,,,,,,,,,,,
52,lequipefr,,,,,,,,,,,
53,LeBouseuh, 280123761, 96562014, LeBouseuh, 495764, live," On s""entraine pour le CGS à 19h !", 3119, 2019-12-08T17 36 59Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lebouseuh-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
54,JeelTV,,,,,,,,,,,
55,1PVCS,,,,,,,,,,,
56,PrimeTimeFut,,,,,,,,,,,
57,MasterSnakou,,,,,,,,,,,
58,Corobizar,,,,,,,,,,,
59,lyonesportFT,,,,,,,,,,,
60,Crocodyle_lol, 280428193, 101234264, Crocodyle_lol, 21779, live, MA PLUS GRANDE ANNONCE À 21H30 ! , 4790, 2019-12-08T18 21 21Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_crocodyle_lol-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
61,Mickalow,,,,,,,,,,,
62,At0mium,,,,,,,,,,,
63,Rainbow6FR,,,,,,,,,,,
64,Maghla,,,,,,,,,,,
65,TwitchFR,,,,,,,,,,,
66,Oliechhs,,,,,,,,,,,
67,Bennnzz, 280473841, 71530897, Bennnzz, 512804, live, PACK ICONE & 50k TOTT/La CHANCE tjrs là ? SUBDAYPACKFEVER, 2047, 2019-12-08T18 28 44Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_bennnzz-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
68,Mastu,,,,,,,,,,,
69,OgamingSC2, 278130497, 71852806, OgamingSC2, 490422, live, NW 2019 - KOR vs FIN - Final, 9568, 2019-12-08T11 39 15Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ogamingsc2-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
70,nayte,,,,,,,,,,,
71,Teeqzy_,,,,,,,,,,,
72,RiotGamesFR,,,,,,,,,,,
73,aypierre,,,,,,,,,,,
74,Kenb0gard,,,,,,,,,,,
75,MrRemxTV,,,,,,,,,,,
76,GoBGG,,,,,,,,,,,
77,SkyrrozTV,,,,,,,,,,,
78,JLPRINCE_,,,,,,,,,,,
79,TheGuill84, 281039233, 36318615, TheGuill84, 27471, live, Guill • LG UHC ► Compo cachée ! (!subgoal), 756, 2019-12-08T19 55 32Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_theguill84-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
80,AdzTV, 280807377, 170547313, AdzTV, 33214, live, Vitality Adz - #CAST FNCS GRANDE FINALE NA, 2063, 2019-12-08T19 18 02Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_adztv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
81,Clique_TV_Stream,,,,,,,,,,,
82,JLMeilleurArab, 279795713, 403474131, JLMeilleurArab, 32982, live, JL Walid | Kader Loubia dans ta ville ! FLASHLAND (!walid !twitter !video), 988, 2019-12-08T16 44 05Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jlmeilleurarab-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
83,Kaydop, 280421697, 63675549, Kaydop, 30921, live, Bootcamp au Stade de France| new car | 2000 subs = 1 stream 7h only english , 2153, 2019-12-08T18 20 21Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_kaydop-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 1eba3cfe-51cc-460a-8259-bc8bb987f904
84,Zydar,,,,,,,,,,,
85,JLFakemonster,,,,,,,,,,,
86,jvtv,,,,,,,,,,,
87,Garryschool,,,,,,,,,,,
88,HumilityFR,,,,,,,,,,,
89,Bidule,,,,,,,,,,,
90,lyonesportLoL,,,,,,,,,,,
91,SonixPROD_TV,,,,,,,,,,,
92,NBK,,,,,,,,,,,
93,Anil,,,,,,,,,,,
94,Chrales,,,,,,,,,,,
95,MrBboy45, 280265745, 21080562, MrBboy45, 460630, live, Dernier session non classé puis on plie le R6 Game 🎅🏻 Saison 1 MW | Code Créateur  MrBboy45YT !colis KDO = !Sub 🎁, 2145, 2019-12-08T17 58 45Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mrbboy45-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
96,Tonton,,,,,,,,,,,
97,MinosTV_, 280263537, 63985840, MinosTV_, 509658, live, FR On regarde des vidéos ! | !code | !social | !discord |, 1295, 2019-12-08T17 58 24Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_minostv_-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
98,idrizlabasefc, 280483713, 271432683, idrizlabasefc, 512804, live, LA BASE VS YOMAX AVANT FUT CHAMPIONS !!!, 740, 2019-12-08T18 30 13Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_idrizlabasefc-widthxheight.jpg, 2a14b52e-d459-4c92-be11-5d86b898f6b6 6f655045-9989-4ef7-8f85-1edcec42d648
99,ultimatefightingfr,,,,,,,,,,,
