,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga,,,,,,,,,,,
2,Domingo,,,,,,,,,,,
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche, 231416145, 50795214, Sardoche, 30921, live, SARDOCHE - TARDIF mais CONTENT, 5717, 2019-11-27T19 57 17Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_sardoche-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
7,JLTomy,,,,,,,,,,,
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv,,,,,,,,,,,
11,Locklear, 36304178432, 137347549, Locklear, 490377, live," ""BOOMEUR DE LEXTREME""", 6929, 2019-11-27T19 12 09Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
12,Xari,,,,,,,,,,,
13,FortniteFR,,,,,,,,,,,
14,lestream, 228260289, 147337432, lestream, 490377, live, Laink & Terracid | lestream, 8400, 2019-11-27T05 43 31Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec,,,,,,,,,,,
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4, 230953041, 55828551, CYRILmp4, 83755, live, UN INCROYABLE ABONNÉ !, 2987, 2019-11-27T18 49 53Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_cyrilmp4-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
22,Solary, 223923057, 174955366, Solary, 490438, live,  LRB x Twiks x Yoshi #BrawksNight , 3340, 2019-11-26T02 57 27Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 231220737, 198506129, SolaryFortnite, 33214, live, TOURNOI 50K NAVS / HOPS #WarLegend, 7900, 2019-11-27T19 27 18Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx, 231121777, 83727379, iProMx, 32982, live," ""LEMPIRE DE KEN FLASH  ! GTAV RP""", 4148, 2019-11-27T19 12 26Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ipromx-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
26,LeFrenchRestream,,,,,,,,,,,
27,Anas_Off,,,,,,,,,,,
28,brusselschallenge,,,,,,,,,,,
29,PlayHearthstoneFR,,,,,,,,,,,
30,RocKy_,,,,,,,,,,,
31,YoMax,,,,,,,,,,,
32,FantaBobShow, 231380513, 29188740, FantaBobShow, 494364, live," ""Moi jchuis livreur ma ptite dame...""", 1394, 2019-11-27T19 51 42Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_fantabobshow-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
33,RebeuDeter,,,,,,,,,,,
34,robert87000,,,,,,,,,,,
35,Kamet0,,,,,,,,,,,
36,dreamhackcsgo_fr,,,,,,,,,,,
37,AlphaCast,,,,,,,,,,,
38,Doigby,,,,,,,,,,,
39,JulienChieze,,,,,,,,,,,
40,LyoneSportTV,,,,,,,,,,,
41,michou_twitch,,,,,,,,,,,
42,Pauleta_Youtubeur,,,,,,,,,,,
43,Alderiate,,,,,,,,,,,
44,Mushway, 229879617, 81432617, Mushway, 33214, live, MUSHWAY | GRIND CHILL 8/30 💫 ( !ping !utip ) CODE MUSHWAY, 1927, 2019-11-27T16 01 53Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mushway-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
45,AntoineDanielLive, 229901137, 135468063, AntoineDanielLive, 369418, live," ""Petit tour du monde ennuyeux de cette fin daprès-midi""", 4121, 2019-11-27T16 04 54Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_antoinedaniellive-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
