,name,id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
0,Squeezielive,,,,,,,,,,,
1,Gotaga, 231818561, 24147592, Gotaga, 497451, live," ""FR GOTAGA ► EGG SIMULATOR - Jadore le vélo !""", 7291, 2019-11-27T21 08 08Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_gotaga-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
2,Domingo,,,,,,,,,,,
3,TheKAIRI78,,,,,,,,,,,
4,WankilStudio,,,,,,,,,,,
5,Joueur_du_Grenier,,,,,,,,,,,
6,Sardoche, 231416145, 50795214, Sardoche, 30921, live, SARDOCHE - DUO COACHING TRYHARD ! (Ft. Rasmelthor), 10252, 2019-11-27T19 57 17Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_sardoche-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648 2a14b52e-d459-4c92-be11-5d86b898f6b6
7,JLTomy, 231589249, 155601320, JLTomy, 32982, live," ""JL TOMA - Said fait sa journée dappel ! FlashLand (Twitter @PrismTomy) !video !sponsor""", 7549, 2019-11-27T20 24 25Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_jltomy-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
8,ZeratoR,,,,,,,,,,,
9,EsportZoneLiveTV,,,,,,,,,,,
10,mistermv, 232021697, 28575692, mistermv, 513143, live, (FR) TFT classé de ses morts, 5578, 2019-11-27T21 57 56Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_mistermv-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
11,Locklear, 36304178432, 137347549, Locklear, 490377, live," ""BOOMEUR DE LEXTREME""", 5740, 2019-11-27T19 12 09Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_locklear-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
12,Xari, 232042321, 88301612, Xari, 21779, live, Petit stream LOL ! Roulette de champions !, 660, 2019-11-27T22 03 15Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_xari-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
13,FortniteFR,,,,,,,,,,,
14,lestream, 228260289, 147337432, lestream, 512086, live, Laink & Terracid | lestream, 5941, 2019-11-27T05 43 31Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_lestream-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
15,Cyprienlive,,,,,,,,,,,
16,StreamBox,,,,,,,,,,,
17,Laink,,,,,,,,,,,
18,BruceGrannec,,,,,,,,,,,
19,FuzeIII,,,,,,,,,,,
20,Terracid,,,,,,,,,,,
21,CYRILmp4, 230953041, 55828551, CYRILmp4, 83755, live, UN INCROYABLE ABONNÉ !, 1783, 2019-11-27T18 49 53Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_cyrilmp4-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
22,Solary, 223923057, 174955366, Solary, 499379, live,  LRB x Twiks x Yoshi x Brawky #BrawksNight , 1858, 2019-11-26T02 57 27Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solary-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
23,SolaryFortnite, 231220737, 198506129, SolaryFortnite, 33214, live, TOURNOI 50K NAVS / HOPS #WarLegend, 4057, 2019-11-27T19 27 18Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_solaryfortnite-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
24,Jirayalecochon,,,,,,,,,,,
25,iProMx, 231121777, 83727379, iProMx, 32982, live," ""LEMPIRE DE KEN FLASH  ! GTAV RP""", 2946, 2019-11-27T19 12 26Z, fr, https //static-cdn.jtvnw.net/previews-ttv/live_user_ipromx-widthxheight.jpg, 6f655045-9989-4ef7-8f85-1edcec42d648
26,LeFrenchRestream,,,,,,,,,,,
